name,desc,url,address_1,address_2,city,state,postal,country,type_row,region,duplicate_id,duplicate_type,training_set_num
wsu extensio - whatcom county,provides wellness and agricultural programs to residents of whatcom county.,http://extension.wsu.edu/whatcom,1000 n forest st,suite 201,bellingham,wa,98225,us,physical,whatcom,261,mangled_name|mangled_url,1
meridian school district,public school district.,http://www.meridian.wednet.edu/,214 west laurel road,,bellingham,wa,98226,us,physical,whatcom,,,1
meridan school disrict,public school district.,http://www.meridian.wednet.edu/,214 west laurel road,,bellingham,wa,98226,us,physical,whatcom,263,mangled_name,1
meridian school district,public school district.,http://www.meridian.wednet.edu/,954 east hemmi road,,everson,wa,98247,us,physical,whatcom,,,1
meridian school district,public school district.,http://www.meridian.wednetnedu/,954 east hemmi rd,,everson,wa,98247,us,physical,whacom,265,mangled_address_1|mangled_url|mangled_region,1
ferndale community service cooperative,"offer opportunities to receive and give support to vulnerable families and individuals, including assistance applying for dshs benefits, worksource, and housing.  homeless assistance includes shower vouchers, bus vouchers, referrals and assistance to appropriate programs.  family support programs, financial literacy programs, mental health support group, drug and alcohol counseling.",http://www.ferndalecsc.org,5694 2nd avenue,,ferndale,wa,98248,us,physical,whatcom,,,1
ferndale community service cooperative,"offer opportunities to receive and give support to vulnerable families and individuals, including assistance applying for dshs benefits, worksource, and housing.  homeless assistance includes shower vouchers, bus vouchers, referrals and assistance to appropriate programs.  family support programs, financial literacy programs, mental health support group, drug and alcohol counseling.",http://www.ferndalegsc.org,5694 2nd ave,,ferndale,wa,98248,us,physical,whatcom,267,mangled_address_1|mangled_url,1
lynden school district,"schools in the lynden school district are lynden high school, lynden middle school, isom intermediate school, fisher elementary school, and bernice vossbeck elementary school.",http://www.lynden.wednet.edu,1203 bradley road,,lynden,wa,98264,us,physical,whatcom,,,1
lynden school district,"schools in the lynden school district are lynden high school, lynden middle school, isom intermediate school, fisher elementary school, and bernice vossbeck elementary school.",http://www.lyndek.wednet.com,1203 bradley rd,,lynden,wa,98264,us,physical,whatcom,269,mangled_address_1|mangled_url,1
sean humphrey house,"sean humphrey house’s mission is to optimize the quality of life for low-income individuals living with hiv/aids, who may also suffer from other diseases and disabilities, and who are unable to live independently.",http://www.seanhumphreyhouse.org,1630 h street,,bellingham,wa,98225,us,physical,whatcom,,,1
sean humphre house,"sean humphrey house’s mission is to optimize the quality of life for low-income individuals living with hiv/aids, who may also suffer from other diseases and disabilities, and who are unable to live independently.",http://www.seanhumphrezhouse.org,1630 h st.,,bellingham,wa,98225,us,physical,whatcom,271,mangled_name|mangled_address_1|mangled_url,1
dshs developmental disabilities administration,"serves as the point of entry for all of the administration's services to people with developmental disabilities. provides case management, family support and residential services, employment and community access.",https://www.dshs.wa.gov/dda,2219 rimland drive,suite 315,bellingham,wa,98226,us,physical,whatcom,,,1
dshs developmentfl disabilizies administration,"serves as the point of entry for all of the administration's services to people with developmental disabilities. provides case management, family support and residential services, employment and community access.",http://www.dshs.wa.gov/dda/,,suite 315,bellingham,wa,98226,us,physical,whatcom,273,mangled_name|mangled_address_1|mangled_url,1
